Ngày đăng bài,Năm SX,Tên xe,Giá,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu
23/10/2025,2022,Xe Hyundai SantaFe Cao cấp 2.5L HTRAC 2022,1 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,60000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Lexus ES 250 2023,2 Tỷ,Nhập khẩu,Hà Nội,Sedan,20000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe VinFast VF7 Plus 2025,893 Triệu,Lắp ráp trong nước,Hà Nội,SUV,,Số tự động,Xe mới,Điện
23/10/2025,2025,Xe Toyota Land Cruiser 3.5 V6 2025,4 Tỷ,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2021,Xe Mercedes Benz S class S450 2021,3 Tỷ,Nhập khẩu,Hà Nội,Sedan,34000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe Mercedes Benz C class C200 Exclusive 2021,995 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,36000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Volkswagen Teramont X Platinum 2.0 AT 2025,2 Tỷ,Nhập khẩu,Thanh Hóa,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2025,Xe Ford Transit Van 2025,989 Triệu,Lắp ráp trong nước,TP HCM,Van/Minivan,,Số tay,Xe mới,Dầu
23/10/2025,2025,Xe VinFast VF6 Eco 2025,661 Triệu,Lắp ráp trong nước,Hà Nội,SUV,,Số tự động,Xe mới,Điện
23/10/2025,2025,Xe Ford Ranger Raptor 2.0L 4x4 AT 2025,1 Tỷ,Nhập khẩu,TP HCM,Bán tải / Pickup,,Số tự động,Xe mới,Dầu
23/10/2025,2025,Xe Hyundai Palisade Prestige 2.2 AT HTRAC 2025,1 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,,Số tự động,Xe mới,Dầu
23/10/2025,2023,Xe Mazda CX5 Deluxe 2.0 AT 2023,735 Triệu,Lắp ráp trong nước,Hải Phòng,SUV,10000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Toyota Corolla altis 1.8V 2025,720 Triệu,Nhập khẩu,Hà Nội,Sedan,,Số tự động,Xe mới,Xăng
23/10/2025,2021,Xe Mercedes Benz G class G63 AMG Edition 1 2021,8 Tỷ,Nhập khẩu,Hà Nội,SUV,50000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe Mercedes Benz E class E300 AMG 2021,1 Tỷ,Lắp ráp trong nước,TP HCM,Sedan,50000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe VinFast Lux A 2.0 Plus 2.0 AT 2021,570 Triệu,Lắp ráp trong nước,Hải Phòng,Sedan,36000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Lexus RX 500h F Sport Performance 2024,4 Tỷ,Nhập khẩu,Hà Nội,SUV,21000 Km,Số tự động,Xe đã dùng,Hybrid
23/10/2025,2025,Xe Ford Everest Titanium Plus 2.0L 4x4 AT 2025,1 Tỷ,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Dầu
23/10/2025,2024,Xe Kia Carnival Signature 2.2D 2024,1 Tỷ,Lắp ráp trong nước,Hà Nội,Van/Minivan,17000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2025,Xe VinFast VF9 Eco 2025,1 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,,Số tự động,Xe mới,Điện
23/10/2025,2025,Xe Audi Q3 Sportback 35 TFSI 2025,1 Tỷ,Nhập khẩu,Hà Nội,Crossover,,Số tự động,Xe mới,Xăng
23/10/2025,2022,Xe Kia Sonet Premium 1.5 AT 2022,528 Triệu,Lắp ráp trong nước,Hà Nội,Crossover,20000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2020,Xe BMW X6 xDrive40i M Sport 2020,2 Tỷ,Nhập khẩu,TP HCM,SUV,54200 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2020,Xe Peugeot 3008 Allure 1.6 AT 2020,679 Triệu,Lắp ráp trong nước,Hải Phòng,Crossover,0 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Mercedes Benz GLC 200 2022,1 Tỷ,Lắp ráp trong nước,TP HCM,SUV,28000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Peugeot 3008 1.6 AT 2018,600 Triệu,Lắp ráp trong nước,Bắc Ninh,Crossover,62000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe VinFast VF8 S 2024,860 Triệu,Lắp ráp trong nước,Hà Nội,SUV,0 Km,Số tự động,Xe đã dùng,Điện
23/10/2025,2017,Xe Kia Sedona 2.2L DATH 2017,595 Triệu,Lắp ráp trong nước,TP HCM,Van/Minivan,80000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2023,Xe MG 5 Luxury 1.5 AT 2023,415 Triệu,Nhập khẩu,Hà Nội,Sedan,25000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Honda CRV 2.4 AT 2016,505 Triệu,Lắp ráp trong nước,Hà Nội,SUV,90000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Ford Territory Titanium 1.5 AT 2024,795 Triệu,Lắp ráp trong nước,Hà Nội,SUV,19000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2015,Xe Ford Focus S 2.0 AT 2015,315 Triệu,Lắp ráp trong nước,Hà Nội,Hatchback,100000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Hyundai Tucson 1.6 AT Turbo 2019,635 Triệu,Lắp ráp trong nước,Hà Nội,Crossover,74000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Ford Ranger XLS 2.0L 4x2 AT 2025,605 Triệu,Lắp ráp trong nước,Hà Nội,Bán tải / Pickup,,Số tự động,Xe mới,Dầu
23/10/2025,2017,Xe Ford Ranger XLS 2.2L 4x2 AT 2017,450 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,83000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2013,Xe LandRover Range Rover HSE 3.0 2013,1 Tỷ,Nhập khẩu,Hà Nội,SUV,100000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Toyota Fortuner 2.4G 4x2 MT 2018,730 Triệu,Nhập khẩu,TP HCM,SUV,94286 Km,Số tay,Xe đã dùng,Dầu
23/10/2025,2021,Xe Mitsubishi Outlander 2.0 CVT 2021,640 Triệu,Lắp ráp trong nước,Quảng Ninh,SUV,30000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2020,Xe Mercedes Benz GLC 200 4Matic 2020,1 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,56000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Mitsubishi Pajero Sport 2.4D 4x4 AT 2022,995 Triệu,Nhập khẩu,Hà Nội,SUV,31000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2020,Xe VinFast Fadil 1.4 AT 2020,288 Triệu,Lắp ráp trong nước,Hà Nội,Hatchback,66000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2012,Xe Mitsubishi Pajero Sport D 4x2 AT 2012,359 Triệu,Lắp ráp trong nước,Hà Nội,SUV,145000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2019,Xe Mazda 2 Sport Luxury 2019,368 Triệu,Nhập khẩu,Hà Nội,Hatchback,80000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Lexus RX 200t 2016,1 Tỷ,Nhập khẩu,Hà Nội,SUV,130000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2017,Xe Honda CRV 2.4 AT,560 Triệu,Lắp ráp trong nước,Hà Nội,SUV,130000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2017,Xe Chevrolet Spark Van 1.0 MT 2017,119 Triệu,Nhập khẩu,Hà Nội,Van/Minivan,100000 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2024,Xe Hyundai Palisade Prestige 2.2 AT HTRAC 2024,1 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,0 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2022,Xe Kia K5 Premium 2.0 AT 2022,755 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,16000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Lexus RX 350h Premium 2025,3 Tỷ,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Hybrid
23/10/2025,2025,Xe Ford Ranger XLS 2.0L 4x2 AT 2025,605 Triệu,Lắp ráp trong nước,Hà Nội,Bán tải / Pickup,,Số tự động,Xe mới,Dầu
23/10/2025,2023,Xe VinFast VF8 Plus AWD 2023,870 Triệu,Lắp ráp trong nước,Hà Nội,SUV,40000 Km,Số tự động,Xe đã dùng,Điện
23/10/2025,2022,Xe Mitsubishi Triton 4x2 AT 2022,550 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,56000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2016,Xe Lexus RX 350 2016,2 Tỷ,Nhập khẩu,Hà Nội,SUV,80000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Kia Seltos GT,689 Triệu,Lắp ráp trong nước,Thái Bình,Crossover,19000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe VinFast Lux A 2.0 Tiêu chuẩn 2022,565 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,40000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2020,Xe Honda City 1.5TOP 2020,375 Triệu,Lắp ráp trong nước,Đăk Lăk,Sedan,112000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2013,Xe Honda CRV 2.0 AT 2013,430 Triệu,Lắp ráp trong nước,Hà Nội,SUV,73000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2020,Xe Hyundai Tucson 2.0 AT 2020,628 Triệu,Lắp ráp trong nước,Hà Nội,Crossover,71000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Mitsubishi Triton GLX 2WD AT 2025,585 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,,Số tự động,Xe mới,Dầu
23/10/2025,2024,Xe Mercedes Benz GLC 300 4Matic 2024,2 Tỷ,Lắp ráp trong nước,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2024,Xe Lexus RX 500h F Sport Performance 2024,4 Tỷ,Nhập khẩu,Hà Nội,SUV,21000 Km,Số tự động,Xe đã dùng,Hybrid
23/10/2025,2025,Xe Ford Ranger Raptor 2.0L 4x4 AT 2025,1 Tỷ,Nhập khẩu,Hà Nội,Bán tải / Pickup,,Số tự động,Xe mới,Dầu
23/10/2025,2022,Xe Jeep Grand cherokee L Summit Reserve 3.6 V6 AWD 2022,2 Tỷ,Nhập khẩu,TP HCM,SUV,0 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe VinFast VF3 Plus 2025,281 Triệu,Lắp ráp trong nước,Hà Nội,Hatchback,,Số tự động,Xe mới,Điện
23/10/2025,2016,Xe Peugeot 408 Premium 2.0 AT 2016,315 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,44000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe VinFast Lux A 2.0 Plus 2.0 AT 2021,505 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,50000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Honda CRV E 2018,605 Triệu,Nhập khẩu,Hà Nội,SUV,80000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2017,Xe Ford Ranger XLT 2.2L 4x4 MT 2017,468 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,83000 Km,Số tay,Xe đã dùng,Dầu
23/10/2025,2002,Xe Toyota Zace GL 2002,79 Triệu,Lắp ráp trong nước,Hải Phòng,SUV,0 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2022,Xe Mercedes Benz S class S450 2022,3 Tỷ,Nhập khẩu,Hà Nội,Sedan,43000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Mercedes Benz G class G63 AMG 2022,9 Tỷ,Nhập khẩu,TP HCM,SUV,20000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2011,Xe Suzuki Super Carry Van Blind Van 2011,80 Triệu,Lắp ráp trong nước,Hà Nội,Van/Minivan,268578 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2025,Xe Toyota Camry 2.5 HEV Top 2025,1 Tỷ,Nhập khẩu,Hà Nội,Sedan,,Số tự động,Xe mới,Hybrid
23/10/2025,2020,Xe Ford Ranger Raptor 2.0L 4x4 AT 2020,885 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,77000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2013,Xe Toyota Camry 2.0E 2013,445 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,90000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Toyota Corolla Cross 1.8HEV 2025,913 Triệu,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Hybrid
23/10/2025,2022,Xe BMW 3 Series 330i M Sport 2022,1 Tỷ,Lắp ráp trong nước,Hà Nội,Sedan,29000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Toyota Raize G 1.0 CVT 2022,469 Triệu,Nhập khẩu,Hà Nội,SUV,35000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Honda CRV E 2019,659 Triệu,Nhập khẩu,Hà Nội,SUV,70000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2009,Xe Lexus LS 460 2009,779 Triệu,Nhập khẩu,Hà Nội,Sedan,0 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe Toyota Corolla Cross 1.8G 2021,625 Triệu,Nhập khẩu,Hà Nội,SUV,61000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Mercedes Benz C class C200 Avantgarde 2023,1 Tỷ,Lắp ráp trong nước,TP HCM,Sedan,3500 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Toyota Camry 2.5 HEV Top 2025,1 Tỷ,Nhập khẩu,TP HCM,Sedan,,Số tự động,Xe mới,Hybrid
23/10/2025,2025,Xe MG HS 1.5T LUX 2025,599 Triệu,Nhập khẩu,Bắc Ninh,Crossover,,Số tự động,Xe mới,Xăng
23/10/2025,2020,Xe Mercedes Benz S class S450L Luxury 2020,2 Tỷ,Lắp ráp trong nước,Hà Nội,Sedan,50000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2017,Xe Kia Sorento GAT 2017,465 Triệu,Lắp ráp trong nước,Hà Nội,SUV,79000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe BMW 5 Series 520i 2016,779 Triệu,Nhập khẩu,Hà Nội,Sedan,129000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Toyota Avanza Premio 1.5 MT 2025,508 Triệu,Lắp ráp trong nước,TP HCM,SUV,,Số tay,Xe mới,Xăng
23/10/2025,2021,Xe Porsche Macan S 2021,2 Tỷ,Nhập khẩu,Hà Nội,SUV,52000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe Audi Q5 45 TFSI Quattro 2021,1 Tỷ,Nhập khẩu,Hà Nội,SUV,36000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Toyota Sienna Limited 3.5 2016,1 Tỷ,Nhập khẩu,TP HCM,Van/Minivan,76000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Mitsubishi Triton GLX 2WD AT 2025,585 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,,Số tự động,Xe mới,Dầu
23/10/2025,2011,Xe Mercedes Benz C class C300 AMG 2011,310 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,120000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Volkswagen Viloran Luxury 2025,2 Tỷ,Nhập khẩu,TP HCM,Van/Minivan,,Số tự động,Xe mới,Xăng
23/10/2025,2025,Xe BMW X7 xDrive40i M Sport 2025,6 Tỷ,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Hybrid
23/10/2025,2022,Xe Toyota Camry 2.5HV 2022,1 Tỷ,Nhập khẩu,Hà Nội,Sedan,0 Km,Số tự động,Xe đã dùng,Hybrid
23/10/2025,2025,Xe Toyota Veloz Cross Top 1.5 CVT 2025,577 Triệu,Lắp ráp trong nước,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2024,Xe VinFast VF5 Plus 2024,513 Triệu,Lắp ráp trong nước,Hà Nội,SUV,,Số tự động,Xe mới,Điện
23/10/2025,2024,Xe Lexus RX 500h F Sport Performance 2024,4 Tỷ,Nhập khẩu,Hà Nội,SUV,21000 Km,Số tự động,Xe đã dùng,Hybrid
23/10/2025,2021,Xe Porsche Macan S 2021,3 Tỷ,Nhập khẩu,Hà Nội,SUV,19999 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2009,Xe Mini Cooper S 2009,439 Triệu,Nhập khẩu,Hà Nội,Coupe,0 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Honda CRV L AWD 2025,1 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2025,Xe MG ZS Standard 1.5 AT 2WD 2025,438 Triệu,Nhập khẩu,Hà Nội,Crossover,,Số tự động,Xe mới,Xăng
23/10/2025,2025,Xe VinFast VF3 Plus 2025,235 Triệu,Lắp ráp trong nước,Bình Dương,Hatchback,5000 Km,Số tự động,Xe đã dùng,Điện
23/10/2025,2015,Xe Mercedes Benz V class V220d CDI 2015,950 Triệu,Nhập khẩu,Bình Dương,Van/Minivan,122400 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2025,Xe MG ZS Standard 1.5 AT 2WD 2025,400 Triệu,Nhập khẩu,Hà Nội,Crossover,,Số tự động,Xe mới,Xăng
23/10/2025,2010,Xe Acura ZDX SH,690 Triệu,Nhập khẩu,Hà Nội,Crossover,87000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Toyota Innova 2.0V 2016,480 Triệu,Lắp ráp trong nước,Thái Bình,Crossover,130000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Honda CRV 2.4 AT 2016,508 Triệu,Lắp ráp trong nước,Hà Nội,SUV,90000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Toyota Camry 2.0G 2019,755 Triệu,Nhập khẩu,Hà Nội,Sedan,66000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Ford Territory Titanium X 1.5 AT 2025,851 Triệu,Lắp ráp trong nước,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2015,Xe Audi A4 1.8 TFSI 2015,455 Triệu,Nhập khẩu,Bình Dương,Sedan,100000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Subaru Forester 2.0i,809 Triệu,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2018,Xe Kia Morning S AT 2018,288 Triệu,Lắp ráp trong nước,Hà Nội,Hatchback,90000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Mercedes Benz C class C300 AMG 2018,777 Triệu,Lắp ráp trong nước,TP HCM,Sedan,97000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2017,Xe Mercedes Benz C class C200 2017,650 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,75000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Toyota Fortuner 2.7V 4x2 AT TRD 2019,780 Triệu,Lắp ráp trong nước,Hà Nội,SUV,79000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Kia Seltos GT,655 Triệu,Lắp ráp trong nước,Hà Nội,Crossover,40000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Toyota Hilux 2.4L 4x2 AT 2025,666 Triệu,Nhập khẩu,Hà Nội,Bán tải / Pickup,,Số tự động,Xe mới,Dầu
23/10/2025,2015,Xe Lamborghini Aventador LP 700,18 Tỷ,Nhập khẩu,Hà Nội,Coupe,18000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Kia Morning Luxury 2022,320 Triệu,Lắp ráp trong nước,Bắc Ninh,Hatchback,35000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2016,Xe Lexus LX 570 2016,4 Tỷ,Nhập khẩu,Hà Nội,SUV,108000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2021,Xe MG ZS Luxury 1.5 AT 2WD 2021,410 Triệu,Nhập khẩu,Hà Nội,Crossover,67000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2023,Xe Toyota Veloz Cross Top 1.5 CVT 2023,565 Triệu,Lắp ráp trong nước,TP HCM,SUV,48000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe VinFast VF9 Eco 2025,1 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,,Số tự động,Xe mới,Điện
23/10/2025,2023,Xe Kia Carnival Signature 2.2D 2023,1 Tỷ,Lắp ráp trong nước,Hà Nội,Van/Minivan,48000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2021,Xe Lexus RX 300 2021,2 Tỷ,Nhập khẩu,Hà Nội,SUV,30000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe VinFast VF5 Plus 2024,450 Triệu,Lắp ráp trong nước,Bắc Giang,SUV,50000 Km,Số tự động,Xe đã dùng,Điện
23/10/2025,2020,Xe VinFast Fadil 1.4 AT Plus 2020,310 Triệu,Lắp ráp trong nước,TP HCM,Hatchback,56000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Kia Carens 1.5D Premium 2022,580 Triệu,Lắp ráp trong nước,Hà Nội,SUV,0 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2022,Xe Mitsubishi Attrage 1.2 MT 2022,285 Triệu,Nhập khẩu,Hà Giang,Sedan,20000 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2024,Xe Mitsubishi Xforce Ultimate 2024,638 Triệu,Nhập khẩu,Bình Dương,SUV,25000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2018,Xe Nissan Terra S 2.5 MT 2WD 2018,495 Triệu,Nhập khẩu,Hà Nội,SUV,90000 Km,Số tay,Xe đã dùng,Dầu
23/10/2025,2025,Xe Honda City RS 1.5 AT 2025,510 Triệu,Lắp ráp trong nước,Hà Nội,Sedan,,Số tự động,Xe mới,Xăng
23/10/2025,2025,Xe Ford Ranger Raptor 2.0L 4x4 AT 2025,1 Tỷ,Nhập khẩu,Hà Nội,Bán tải / Pickup,,Số tự động,Xe mới,Dầu
23/10/2025,2022,Xe Kia Carens 1.5D Premium 2022,565 Triệu,Lắp ráp trong nước,Hà Nội,SUV,60000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2022,Xe Toyota Camry 2.0Q 2022,985 Triệu,Nhập khẩu,Hải Phòng,Sedan,41000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe Lexus RX 500h F Sport Performance 2024,4 Tỷ,Nhập khẩu,Hà Nội,SUV,21000 Km,Số tự động,Xe đã dùng,Hybrid
23/10/2025,2025,Xe Hyundai Custin Tiêu Chuẩn 1.5T 2025,783 Triệu,Lắp ráp trong nước,Hà Nội,Van/Minivan,,Số tự động,Xe mới,Xăng
23/10/2025,2017,Xe Hyundai SantaFe 2.2L 4WD 2017,660 Triệu,Lắp ráp trong nước,Bình Dương,SUV,99000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2025,Xe Volvo S90 Ultra B6 AWD 2025,2 Tỷ,Nhập khẩu,Hà Nội,Sedan,1000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2022,Xe Mitsubishi Xpander Premium 1.5 AT 2022,530 Triệu,Nhập khẩu,Đăk Lăk,SUV,66000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe VinFast VF7 Plus AWD 2025,893 Triệu,Lắp ráp trong nước,Hà Nội,SUV,,Số tự động,Xe mới,Điện
23/10/2025,2020,Xe Toyota Innova 2.0E 2020,460 Triệu,Lắp ráp trong nước,Hà Nội,Crossover,127000 Km,Số tay,Xe đã dùng,Xăng
23/10/2025,2021,Xe Lexus RX 350 2021,3 Tỷ,Nhập khẩu,Hà Nội,SUV,60000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2019,Xe Hyundai Kona 2.0 ATH 2019,465 Triệu,Lắp ráp trong nước,Hải Phòng,Crossover,31000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Toyota Land Cruiser 3.5 V6 2025,4 Tỷ,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2017,Xe Ford Ranger Wildtrak 3.2L 4x4 AT 2017,550 Triệu,Nhập khẩu,TP HCM,Bán tải / Pickup,68000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2018,Xe Lexus RX 350 2018,2 Tỷ,Nhập khẩu,Hà Nội,SUV,70000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Toyota Land Cruiser 3.5 V6 2025,4 Tỷ,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2025,Xe Mazda CX5 Premium 2.0 AT 2025,783 Triệu,Lắp ráp trong nước,TP HCM,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2022,Xe Mercedes Benz GLC 200 4Matic 2022,1 Tỷ,Lắp ráp trong nước,Hà Nội,SUV,9000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe VinFast VF3 Plus 2025,275 Triệu,Lắp ráp trong nước,Hà Nội,Hatchback,5000 Km,Số tự động,Xe đã dùng,Điện
23/10/2025,2025,Xe Hyundai Creta N Line 1.5 AT 2025,695 Triệu,Lắp ráp trong nước,Cần Thơ,SUV,,Số tự động,Xe mới,Xăng
23/10/2025,2021,Xe VinFast Lux SA 2.0 Premium 2.0 AT 2021,650 Triệu,Lắp ráp trong nước,Hà Nội,SUV,120000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2024,Xe MG ZS Standard 1.5 AT 2WD 2024,400 Triệu,Nhập khẩu,Hà Nội,Crossover,,Số tự động,Xe mới,Xăng
23/10/2025,2020,Xe Ford Everest Titanium 2.0L 4x4 AT 2020,890 Triệu,Nhập khẩu,Hà Nội,SUV,80000 Km,Số tự động,Xe đã dùng,Dầu
23/10/2025,2025,Xe Hyundai Custin Cao Cấp 2.0T 2025,956 Triệu,Lắp ráp trong nước,Hà Nội,Van/Minivan,,Số tự động,Xe mới,Xăng
23/10/2025,2020,Xe Mazda 2 1.5 AT 2020,368 Triệu,Nhập khẩu,Hà Nội,Sedan,60000 Km,Số tự động,Xe đã dùng,Xăng
23/10/2025,2025,Xe Ford Everest Titanium 2.0L 4x2 AT 2025,1 Tỷ,Nhập khẩu,Hà Nội,SUV,,Số tự động,Xe mới,Dầu
