Ngày đăng bài,Năm SX,Tên xe,Giá,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu
2025-10-23,2018,Ford Ranger Wildtrak 2.0L 4x4 AT,620000000.0,Nhập khẩu,Đăk Lăk,Bán tải / Pickup,96000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2024,MG ZS Standard 1.5 AT 2WD,400000000.0,Nhập khẩu,Hà Nội,Crossover,0.0,Tự động,Xe mới,Xăng
2025-10-23,2022,Toyota Corolla altis 1.8V,660000000.0,Nhập khẩu,TP HCM,Sedan,35676.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2014,Mercedes Benz E class E250,495000000.0,Nội địa,Hà Nội,Sedan,185000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2013,Toyota Fortuner 2.7V 4x2 AT,385000000.0,Nội địa,Hà Nội,SUV,130000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Honda City 1.5,368000000.0,Nội địa,TP HCM,Sedan,46000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Lexus GX 460,2000000000.0,Nhập khẩu,Hà Nội,SUV,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2012,Mercedes Benz E class E250,370000000.0,Nội địa,Hà Nội,Sedan,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Nissan X trail V Series 2.5 SV Luxury 4WD,635000000.0,Nội địa,Hà Nội,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,39000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Mercedes Benz C class C200,610000000.0,Nội địa,Hà Nội,Sedan,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mitsubishi Xpander Cross 1.5 AT,499000000.0,Nhập khẩu,Lâm Đồng,SUV,12000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Toyota Prado TXL 2.7L,1000000000.0,Nhập khẩu,Hà Nội,SUV,160000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Kia Sedona 2.2L DATH,630000000.0,Nội địa,Đăk Lăk,Van/Minivan,100000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2020,Hyundai Tucson 2.0 ATH,670000000.0,Nội địa,Hà Nội,Crossover,110000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Toyota Land Cruiser 3.5 V6,5000000000.0,Nhập khẩu,Hà Nội,SUV,12000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,VinFast Lux SA 2.0 Premium 2.0 AT,610000000.0,Nội địa,Hà Nội,SUV,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,BMW 4 Series 430i Convertible M Sport,2000000000.0,Nhập khẩu,Hà Nội,Convertible/Cabriolet,5500.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,VinFast VF8 Eco AWD,670000000.0,Nội địa,Hà Nội,SUV,69000.0,Tự động,Đã sử dụng,Điện
2025-10-23,2014,Toyota Corolla altis 2.0V,435000000.0,Nội địa,Hà Nội,Sedan,54000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mini Cooper S 3 Door,1000000000.0,Nhập khẩu,Hà Nội,Hatchback,25000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Mazda 3 1.5 AT,425000000.0,Nội địa,Hà Nội,Sedan,70000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Hyundai i10 Grand 1.0 AT,280000000.0,Nội địa,Hưng Yên,Hatchback,68000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Toyota Corolla altis 1.8V,665000000.0,Nhập khẩu,Hà Nội,Sedan,68000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Toyota Land Cruiser 3.5 V6,4000000000.0,Nhập khẩu,TP HCM,SUV,1500.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Toyota Innova E 2.0 MT,519000000.0,Nội địa,Bình Phước,Crossover,12345.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2023,VinFast VF8 Eco,715000000.0,Nội địa,Hà Nội,SUV,40000.0,Tự động,Đã sử dụng,Điện
2025-10-23,2015,Porsche Macan 2.0,1000000000.0,Nhập khẩu,TP HCM,SUV,55000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,BMW X5 xDrive40i xLine,3000000000.0,Nội địa,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2015,Lexus NX 200t,1000000000.0,Nhập khẩu,Hà Nội,SUV,100000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz E class E200 Exclusive,2000000000.0,Nội địa,Nghệ An,Sedan,40.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2013,Mazda 3 S 1.6 AT,319000000.0,Nội địa,Hà Nội,Sedan,90000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Hyundai SantaFe Cao cấp 2.5L HTRAC,1000000000.0,Nội địa,Bình Dương,SUV,69000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Mercedes Benz E class E200,790000000.0,Nội địa,Hà Nội,Sedan,96000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Ford Ranger Wildtrak 2.0L 4x4 AT,565000000.0,Nhập khẩu,Hà Nội,Bán tải / Pickup,89000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2017,Toyota Innova 2.0E,399000000.0,Nội địa,TP HCM,Crossover,92000.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2020,Hyundai Kona 2.0 ATH,480000000.0,Nội địa,Hà Nội,Crossover,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2012,Mercedes Benz GLK Class GLK300 4Matic,425000000.0,Nội địa,Hà Nội,SUV,122000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Mercedes Benz GLC 300 4Matic,2000000000.0,Nội địa,Hà Nội,SUV,23000.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2019,Mitsubishi Outlander 2.0 CVT Premium,615000000.0,Nội địa,Hải Phòng,SUV,88000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Mazda 2 Luxury,465000000.0,Nhập khẩu,Đăk Lăk,Sedan,3000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Toyota Fortuner 2.7V 4x2 AT,745000000.0,Nhập khẩu,Hà Nội,SUV,76000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Suzuki Carry Pro,335000000.0,Nhập khẩu,Hà Nội,Truck,0.0,Số Tay,Xe mới,Xăng
2025-10-23,2025,Mitsubishi Xpander 1.5 MT,480000000.0,Nội địa,Hà Nội,SUV,0.0,Số Tay,Xe mới,Xăng
2025-10-23,2010,Lexus RX 350 AWD,790000000.0,Nhập khẩu,TP HCM,SUV,85000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Ford Ranger Wildtrak 3.2L 4x4 AT,485000000.0,Nhập khẩu,Hà Nội,Bán tải / Pickup,100000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2025,Hyundai Creta N Line 1.5 AT,670000000.0,Nội địa,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2021,Kia K3 Premium 2.0 AT,558000000.0,Nội địa,TP HCM,Sedan,17000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,VinFast Lux A 2.0 Base 2.0 AT,479000000.0,Nội địa,Hà Nội,Sedan,90000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mercedes Benz S class S450L,2000000000.0,Nội địa,TP HCM,Sedan,70000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Mercedes Benz E class E200 Edition,515000000.0,Nội địa,Hà Nội,Sedan,74000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mazda 3 1.5L Luxury,420000000.0,Nội địa,Hà Nội,Sedan,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Toyota Land Cruiser 4.6 V8,4000000000.0,Nhập khẩu,Hà Nội,SUV,65000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Toyota Camry 2.0G,810000000.0,Nhập khẩu,Hà Nội,Sedan,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Subaru Forester 2.0i,585000000.0,Nhập khẩu,Hà Nội,SUV,93000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2013,Toyota Fortuner 2.7V 4x2 AT,365000000.0,Nội địa,TP HCM,SUV,95000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Hyundai Elantra 2.0 AT,445000000.0,Nội địa,TP HCM,Sedan,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,19000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,20000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Mitsubishi Pajero Sport 3.0G 4x4 AT Premium,1000000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2019,Lexus NX 300,1000000000.0,Nhập khẩu,Hà Nội,SUV,58000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Toyota Corolla altis 1.8V,650000000.0,Nhập khẩu,Hà Nội,Sedan,33000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mercedes Benz S class S450L Luxury,2000000000.0,Nội địa,Hà Nội,Sedan,33000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz C class C200 Avantgarde Plus,1000000000.0,Nội địa,Hà Nội,Sedan,36000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Mercedes Benz C class C250 Exclusive,555000000.0,Nội địa,Hà Nội,Sedan,69000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Toyota Raize G 1.0 CVT,493000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2022,Hyundai Stargazer Cao cấp 1.5 AT,489000000.0,Nhập khẩu,TP HCM,Van/Minivan,12000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,BMW 5 Series 520i,666000000.0,Nhập khẩu,Thái Bình,Sedan,33000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz E class E200 Exclusive,1000000000.0,Nội địa,Hà Nội,Sedan,18000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Mercedes Benz C class C200,575000000.0,Nội địa,Hà Nội,Sedan,100000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Mercedes Benz C class C200,560000000.0,Nội địa,Hà Nội,Sedan,100000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Toyota Raize G 1.0 CVT,476000000.0,Nhập khẩu,Hải Phòng,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2021,Ford Explorer Limited 2.3L EcoBoost,1000000000.0,Nhập khẩu,TP HCM,SUV,76000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Volvo XC60 Inscription B6 AWD,1000000000.0,Nhập khẩu,Hà Nội,SUV,31000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Mazda 3 1.5 AT,414000000.0,Nội địa,Nghệ An,Sedan,86000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz C class C300 AMG,1000000000.0,Nhập khẩu,Hà Nội,Sedan,16000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mercedes Benz GLC 250 4Matic,999000000.0,Nội địa,Hà Nội,SUV,49000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Mercedes Benz C class C250 Exclusive,799000000.0,Nội địa,TP HCM,Sedan,58000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Hyundai i10 Grand 1.0 AT,265000000.0,Nhập khẩu,Hà Nội,Hatchback,83000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,VinFast Lux SA 2.0 Base 2.0 AT,595000000.0,Nội địa,TP HCM,SUV,41000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,VinFast VF9 Eco,1000000000.0,Nội địa,TP HCM,SUV,0.0,Tự động,Xe mới,Điện
2025-10-23,2022,Hyundai Accent 1.4 AT Đặc Biệt,458000000.0,Nội địa,Thái Nguyên,Sedan,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Ford Ranger XLS 2.2L 4x2 AT,545000000.0,Nhập khẩu,Hà Nội,Bán tải / Pickup,52000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2016,Lexus RX 350,2000000000.0,Nhập khẩu,Hà Nội,SUV,111111.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Mitsubishi Xpander Premium 1.5 AT,560000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2016,Toyota Camry 2.5Q,585000000.0,Nội địa,Hà Nội,Sedan,110000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Ford Everest Titanium 2.0L 4x2 AT,915000000.0,Nhập khẩu,TP HCM,SUV,56000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2016,Mercedes Benz C class C200,585000000.0,Nội địa,Hải Phòng,Sedan,70000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Mitsubishi Xpander 1.5 AT,493000000.0,Nội địa,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2019,Mitsubishi Outlander 2.0 CVT,545000000.0,Nội địa,Hà Nội,SUV,68000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,BYD Atto 3 Premium,756000000.0,Nhập khẩu,Đồng Nai,Crossover,0.0,Tự động,Xe mới,Điện
2025-10-23,2019,Suzuki Swift GLX 1.2 AT,418000000.0,Nhập khẩu,Hà Nội,Hatchback,78123.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Kia Carnival Signature 2.2D,1000000000.0,Nội địa,Hà Nội,Van/Minivan,1600.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2020,BMW 7 Series 730Li,2000000000.0,Nhập khẩu,TP HCM,Sedan,51000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Chevrolet Cruze LTZ 1.8L,386000000.0,Nội địa,TP HCM,Sedan,6000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Ford Everest Ambiente 2.0L 4x2 AT,1000000000.0,Nhập khẩu,Hà Nội,SUV,2000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2019,VinFast Lux SA 2.0 Premium 2.0 AT,638000000.0,Nội địa,Hà Nội,SUV,110.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Ford Everest Titanium 2.0L 4x2 AT,1000000000.0,Nhập khẩu,TP HCM,SUV,28000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2020,Suzuki Swift GLX 1.2 AT,439000000.0,Nhập khẩu,Hà Nội,Hatchback,40000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,64000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,VinFast Lux SA 2.0 Premium 2.0 AT,595000000.0,Nội địa,Hà Nội,SUV,100123.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Toyota Yaris 1.3G,365000000.0,Nhập khẩu,Ninh Bình,Hatchback,89000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz Maybach S450 4Matic,4000000000.0,Nhập khẩu,Hà Nội,Sedan,52000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Honda CRV 2.4 AT,555000000.0,Nội địa,Hà Nội,SUV,75000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Kia Seltos Premium 1.4 AT,579000000.0,Nội địa,Hà Nội,Crossover,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Toyota Camry 2.5Q,715000000.0,Nội địa,Hà Nội,Sedan,68000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,VinFast VF5 Plus,425000000.0,Nội địa,Hà Nội,SUV,33000.0,Tự động,Đã sử dụng,Điện
2025-10-23,2015,Toyota Innova 2.0E,345000000.0,Nội địa,TP HCM,Crossover,63000.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2016,Mercedes Benz C class C200,570000000.0,Nội địa,Hà Nội,Sedan,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Mercedes Benz C class C200 Exclusive,819000000.0,Nội địa,TP HCM,Sedan,62000.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2016,Nissan X trail 2.5 SV 4WD,475000000.0,Nội địa,Hà Nội,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Toyota Fortuner 2.8V 4x4 AT,798000000.0,Nhập khẩu,TP HCM,SUV,90000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2018,Mazda 6 2.0L,505000000.0,Nội địa,Phú Thọ,Sedan,100000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mercedes Benz E class E200 Sport,1000000000.0,Nội địa,Hà Nội,Sedan,64000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Ford Transit SVP,510000000.0,Nội địa,TP HCM,Van/Minivan,102000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2025,LandRover Range Rover Evoque,2000000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2022,Ford Ranger XLS 2.2L 4x2 MT,535000000.0,Nội địa,TP HCM,Bán tải / Pickup,40000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2020,Mercedes Benz S class S450L,2000000000.0,Nội địa,Hà Nội,Sedan,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Ford Transit Tiêu chuẩn,660000000.0,Nội địa,TP HCM,Van/Minivan,89000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2025,Mitsubishi Triton GLX 2WD AT,599000000.0,Nhập khẩu,TP HCM,Bán tải / Pickup,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2025,Volvo EC40 Ultra,1000000000.0,Nhập khẩu,TP HCM,Crossover,0.0,Tự động,Xe mới,Điện
2025-10-23,2025,Mazda CX3 1.5 AT,549000000.0,Nội địa,TP HCM,Crossover,0.0,Tự động,Xe mới,Xăng
2025-10-23,2021,Lexus RX 300,2000000000.0,Nhập khẩu,Hà Nội,SUV,32000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Mazda 2 1.5 AT,400000000.0,Nhập khẩu,Đăk Lăk,Sedan,19000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mazda 3 1.5L Luxury,560000000.0,Nội địa,Phú Thọ,Sedan,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2014,Honda City 1.5 AT,290000000.0,Nội địa,Hà Nội,Sedan,90000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Toyota Camry 2.5Q,1000000000.0,Nhập khẩu,Hà Nội,Sedan,23000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Kia Morning Si AT,265000000.0,Nội địa,Hải Phòng,Hatchback,82000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mitsubishi Xpander 1.5 AT,433000000.0,Nhập khẩu,Hà Nội,SUV,93000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mitsubishi Attrage Premium 1.2 CVT,338000000.0,Nhập khẩu,Hà Tĩnh,Sedan,69000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Hyundai Creta Cao cấp 1.5 AT,668000000.0,Nội địa,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2007,BMW X5 4.8i,389000000.0,Nhập khẩu,Hà Nội,SUV,170000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Hyundai Palisade Prestige 2.2 AT HTRAC,1000000000.0,Nội địa,Hà Nội,SUV,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2024,Volkswagen Tiguan Allspace,1000000000.0,Nhập khẩu,TP HCM,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2009,Lexus LX 570,1000000000.0,Nhập khẩu,Hà Nội,SUV,160000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Mercedes Benz C class C43 AMG 4Matic,2000000000.0,Nội địa,TP HCM,Sedan,50.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Infiniti QX 70 3.7 AWD,899000000.0,Nhập khẩu,Hà Nội,SUV,93000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2011,Lexus GX 460,1000000000.0,Nhập khẩu,Hà Nội,SUV,110000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2014,Toyota Land Cruiser VX 4.6 V8,1000000000.0,Nhập khẩu,Hà Nội,SUV,19.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Toyota Land Cruiser 3.5 V6,4000000000.0,Nhập khẩu,Hà Nội,SUV,10000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Hyundai Tucson 2.0 ATH,585000000.0,Nội địa,Hà Nội,Crossover,72000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Hyundai Tucson 1.6 AT Turbo,675000000.0,Nội địa,Hà Nội,Crossover,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz E class E300 AMG,1000000000.0,Nội địa,Hà Nội,Sedan,50000.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2017,Audi Q5 2.0 AT,920000000.0,Nhập khẩu,Hà Nội,SUV,110000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Volkswagen T,768000000.0,Nhập khẩu,Hà Nội,Crossover,12000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Toyota Land Cruiser VX 4.6 V8,2000000000.0,Nhập khẩu,Hà Nội,SUV,150000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Hyundai County SL F140 3.9L S22,1000000000.0,Nội địa,Ninh Bình,Van/Minivan,0.0,Số Tay,Xe mới,Dầu diesel
2025-10-23,2015,BMW 5 Series 535i,898000000.0,Nhập khẩu,Hà Nội,Sedan,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,VinFast VF9 Plus,898000000.0,Nội địa,Hà Nội,SUV,50000.0,Tự động,Đã sử dụng,Điện
2025-10-23,2022,Mitsubishi Outlander 2.0 CVT,679000000.0,Nội địa,Hà Nội,SUV,39000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Hyundai SantaFe Cao cấp 2.5L HTRAC,1000000000.0,Nội địa,TP HCM,SUV,70000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Toyota Prado TXL 2.7L,1000000000.0,Nhập khẩu,Hà Nội,SUV,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,VinFast VF3 Plus,229000000.0,Nội địa,Hà Nội,Hatchback,3000.0,Tự động,Đã sử dụng,Điện
2025-10-23,2022,Honda City L 1.5 AT,420000000.0,Nội địa,TP HCM,Sedan,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Porsche Macan 2.0,1000000000.0,Nhập khẩu,TP HCM,SUV,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2011,Lexus GX 460,1000000000.0,Nhập khẩu,Hà Nội,SUV,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,BMW i8 1.5L Hybrid,2000000000.0,Nhập khẩu,Hà Nội,Coupe,35200.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2022,Kia K3 Premium 1.6 AT,540000000.0,Nội địa,Hà Nội,Sedan,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Ford Ranger XLS 2.2L 4x2 AT,509000000.0,Nhập khẩu,Hà Nội,Bán tải / Pickup,10000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2020,VinFast Fadil 1.4 AT Plus,335000000.0,Nội địa,Hà Nội,Hatchback,85000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Toyota Prado VX 2.7L,1000000000.0,Nhập khẩu,Hà Nội,SUV,90000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Toyota Land Cruiser VX 4.6 V8,2000000000.0,Nhập khẩu,Hà Nội,SUV,165000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Honda City RS 1.5 AT,435000000.0,Nội địa,TP HCM,Sedan,66000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Hyundai SantaFe 2.4L 4WD,485000000.0,Nội địa,TP HCM,SUV,95000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2011,Porsche Cayenne 3.6 V6,880000000.0,Nhập khẩu,Hà Nội,SUV,90000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mitsubishi Outlander Premium 2.0 CVT,678000000.0,Nội địa,Hà Nội,SUV,79000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Đà Nẵng,SUV,20000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,BMW 5 Series 528i GT,860000000.0,Nhập khẩu,TP HCM,Sedan,59399.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Toyota Corolla Cross 1.8V,700000000.0,Nhập khẩu,Bà Rịa Vũng Tàu,SUV,28000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Honda Civic 1.8 E,460000000.0,Nhập khẩu,TP HCM,Sedan,99000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mitsubishi Xpander Cross 1.5 AT,499000000.0,Nhập khẩu,Bình Dương,SUV,39000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,VinFast VF3 Plus,305000000.0,Nội địa,TP HCM,Hatchback,2900.0,Tự động,Đã sử dụng,Điện
2025-10-23,2016,Kia Sedona 2.2L DATH,615000000.0,Nội địa,Hà Nội,Van/Minivan,110000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2025,Toyota Vios G 1.5 CVT,479000000.0,Nội địa,Hà Nội,Sedan,0.0,Tự động,Xe mới,Xăng
2025-10-23,2025,Mazda CX 30 Luxury 2.0 AT,679000000.0,Nhập khẩu,TP HCM,Crossover,0.0,Tự động,Xe mới,Xăng
2025-10-23,2017,Ford Ranger XLS 2.2L 4x2 MT,389000000.0,Nhập khẩu,Tiền Giang,Bán tải / Pickup,89000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2025,Mazda 3 1.5L Luxury,609000000.0,Nội địa,Hà Nội,Sedan,0.0,Tự động,Xe mới,Xăng
2025-10-23,2010,Mercedes Benz E class E250,295000000.0,Nội địa,Bình Dương,Sedan,130000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Kia Cerato 1.6 AT,375000000.0,Nội địa,TP HCM,Sedan,78000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2014,Jaguar XF 2.0 AT,640000000.0,Nhập khẩu,TP HCM,Sedan,125000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2014,Kia Optima 2.0 AT,375000000.0,Nhập khẩu,TP HCM,Sedan,90000.0,Tự động,Đã sử dụng,Xăng
